Unnamed: 0,Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Total_Amount,Discount_Applied,Tax_Amount,Final_Payment,Service_Time,Booking_Time
3206,3207,134,2439,10,08-06-2017,12-06-2017,13,Confirmed,Failed,3449.52,89.37,620.91,3981.06,14:03:03,23:31:15
3184,3185,134,2439,10,05-06-2017,14-06-2017,13,Completed,Failed,2496.47,173.75,449.36,2772.08,03:24:53,17:35:33
4894,4895,200,2440,10,09-06-2021,19-06-2021,22,Confirmed,Paid,1871.56,361.56,336.88,1846.88,03:30:53,16:41:29
5652,5653,231,2440,10,14-06-2021,20-06-2021,22,Completed,Failed,3663.58,492.12,659.44,3830.9,03:07:14,04:34:39
9902,9903,398,2440,10,19-06-2021,22-06-2021,22,Cancelled,Paid,3063.57,8.43,551.44,3606.58,12:57:23,06:31:42
5640,5641,231,2440,10,21-06-2021,26-06-2021,22,Completed,Failed,1036.05,111.87,186.49,1110.67,14:27:51,02:58:29
2307,2308,95,2440,10,29-06-2021,01-07-2021,22,Confirmed,Refunded,1690.35,208.69,304.26,1785.92,20:18:23,03:34:13
2315,2316,95,2440,10,24-06-2021,03-07-2021,22,Confirmed,Paid,1712.23,200.66,308.2,1819.77,06:25:15,16:36:16
2319,2320,95,2440,10,02-07-2021,04-07-2021,22,Cancelled,Paid,1930.61,153,347.51,2125.12,23:06:47,21:54:57
7337,7338,290,2440,10,29-06-2021,09-07-2021,22,Completed,Paid,3855.25,543.03,693.94,4006.16,16:42:31,15:08:46
289,290,11,2440,10,03-07-2021,13-07-2021,22,Confirmed,Failed,2352.9,225.35,423.52,2551.07,23:11:46,11:38:11
2758,2759,115,2440,10,04-07-2021,14-07-2021,22,Confirmed,Failed,4545.89,135.15,818.26,5229,02:11:06,15:28:30
5674,5675,231,2440,10,12-07-2021,18-07-2021,22,Cancelled,Failed,3925.51,240.96,706.59,4391.14,12:16:34,19:19:15
2300,2301,95,2440,10,20-07-2021,23-07-2021,22,Confirmed,Refunded,3002.58,460.83,540.46,3082.21,21:53:01,21:49:55
5094,5095,207,2440,10,16-07-2021,24-07-2021,22,Completed,Refunded,4340.55,518.44,781.3,4603.41,00:35:11,00:09:06
31339,31340,1272,2441,10,16-12-2019,23-12-2019,18,Cancelled,Refunded,4666.33,726,839.94,4780.27,14:17:12,12:01:15
23702,23703,959,2441,10,21-12-2019,26-12-2019,18,Completed,Refunded,3133.9,23.59,564.1,3674.41,13:28:50,14:10:13
26029,26030,1049,2441,10,21-12-2019,27-12-2019,18,Cancelled,Refunded,4465.17,697.35,803.73,4571.55,06:41:59,06:40:05
22262,22263,905,2441,10,28-12-2019,31-12-2019,18,Cancelled,Refunded,1605.29,3.44,288.95,1890.8,19:41:13,13:19:07
945,946,39,2441,10,26-12-2019,02-01-2020,18,Completed,Paid,3030.85,236.28,545.55,3340.12,01:02:06,18:31:01
21790,32977,887,2441,10,04-01-2020,06-01-2020,18,Completed,Refunded,1086.89,154.34,195.64,1128.19,10:52:22,14:03:01
939,940,39,2441,10,01-01-2020,09-01-2020,18,Cancelled,Refunded,889.53,41.24,160.12,1008.41,07:48:57,21:27:28
953,954,39,2441,10,06-01-2020,12-01-2020,18,Cancelled,Refunded,3597.75,408.52,647.6,3836.83,20:10:53,22:44:02
21479,21480,873,2441,10,10-01-2020,14-01-2020,18,Cancelled,Failed,4773.18,909.72,859.17,4722.63,15:32:48,19:36:03
17344,17345,694,2442,10,22-06-2016,24-06-2016,3,Confirmed,Paid,2375.34,193.39,427.56,2609.51,17:16:14,21:47:45
6219,6220,252,2442,10,18-06-2016,26-06-2016,3,Completed,Failed,1434.03,77.14,258.13,1615.02,23:39:04,00:02:45
20569,20570,830,2442,10,25-06-2016,30-06-2016,3,Cancelled,Refunded,1872.98,212.7,337.14,1997.42,07:49:11,06:55:04
10021,10022,404,2442,10,26-06-2016,01-07-2016,3,Cancelled,Refunded,3769.62,180.33,678.53,4267.82,03:09:37,05:11:14
31991,31992,1304,2442,10,01-07-2016,05-07-2016,3,Confirmed,Pending,1128.57,187.64,203.14,1144.07,20:22:04,09:32:33
15517,15518,623,2442,10,07-07-2016,10-07-2016,3,Completed,Pending,1548.95,46.37,278.81,1781.39,15:28:20,00:40:48
6226,6227,252,2442,10,09-07-2016,11-07-2016,3,Completed,Paid,3604.57,620.88,648.82,3632.51,22:07:58,03:49:58
11703,11704,472,2442,10,13-07-2016,15-07-2016,3,Confirmed,Failed,3903.99,603.92,702.72,4002.79,04:56:40,23:21:15
15025,15026,605,2442,10,12-07-2016,17-07-2016,3,Confirmed,Paid,3234.82,594.38,582.27,3222.71,23:33:57,13:36:28
20574,20575,830,2442,10,15-07-2016,20-07-2016,3,Completed,Pending,3399.89,362.82,611.98,3649.05,21:12:11,02:12:19
10019,10020,404,2442,10,15-07-2016,25-07-2016,3,Completed,Paid,1317.8,124.09,237.2,1430.91,01:16:14,18:51:00
24102,24103,973,2442,10,20-07-2016,26-07-2016,3,Cancelled,Pending,1449,274.07,260.82,1435.75,16:22:04,07:49:08
11364,11365,457,2442,10,25-07-2016,30-07-2016,3,Completed,Refunded,4054.56,227.43,729.82,4556.95,20:51:35,04:21:44
26798,26799,1079,2443,10,14-08-2015,21-08-2015,4,Cancelled,Pending,737.5,97.11,132.75,773.14,12:37:48,01:38:28
254,255,10,2443,10,20-08-2015,22-08-2015,4,Completed,Refunded,2724.15,184.6,490.35,3029.9,06:24:07,20:51:36
9031,9032,357,2443,10,15-08-2015,23-08-2015,4,Confirmed,Paid,800.06,56.2,144.01,887.87,11:32:46,13:33:23
4747,4748,196,2443,10,20-08-2015,28-08-2015,4,Confirmed,Failed,3953.43,313.9,711.62,4351.15,15:07:19,02:31:54
30703,30704,1246,2443,10,25-08-2015,30-08-2015,4,Cancelled,Paid,4875.14,729.48,877.53,5023.19,09:17:33,12:33:28
16691,16692,670,2443,10,01-09-2015,03-09-2015,4,Cancelled,Paid,1923.76,248.94,346.28,2021.1,15:05:28,22:48:23
741,742,29,2443,10,27-08-2015,05-09-2015,4,Completed,Pending,4862.35,50.95,875.22,5686.62,00:21:50,09:10:16
32268,32269,1317,2443,10,05-09-2015,10-09-2015,4,Confirmed,Paid,4358.36,634,784.5,4508.86,17:05:19,12:05:44
14766,14767,595,2444,10,04-02-2014,14-02-2014,43,Completed,Refunded,2336.57,168.89,420.58,2588.26,11:21:58,06:43:24
30199,30200,1229,2444,10,09-02-2014,17-02-2014,43,Completed,Failed,3620.49,657.11,651.69,3615.07,19:21:45,14:34:58
6615,6616,267,2444,10,16-02-2014,21-02-2014,43,Confirmed,Failed,2480.94,5.5,446.57,2922.01,22:13:28,14:17:35
14765,14766,595,2444,10,15-02-2014,22-02-2014,43,Cancelled,Failed,1412.63,113.17,254.27,1553.73,16:52:23,20:04:27
30486,30487,1239,2444,10,16-02-2014,24-02-2014,43,Cancelled,Paid,2197.43,93.09,395.54,2499.88,07:53:19,22:14:19
17108,17109,686,2444,10,19-02-2014,28-02-2014,43,Cancelled,Paid,592.32,106.42,106.62,592.52,10:47:32,04:02:08
4881,4882,199,2444,10,25-02-2014,03-03-2014,43,Confirmed,Paid,4063.66,195.27,731.46,4599.85,10:14:50,21:32:51
14754,14755,595,2444,10,03-03-2014,08-03-2014,43,Cancelled,Failed,530.36,56.49,95.46,569.33,18:56:39,16:45:50
30458,30459,1239,2444,10,07-03-2014,12-03-2014,43,Cancelled,Pending,1771.27,337.81,318.83,1752.29,07:01:09,20:58:15
19607,19608,790,2444,10,12-03-2014,14-03-2014,43,Cancelled,Refunded,1614.98,165.24,290.7,1740.44,00:59:17,20:57:46
14746,14747,595,2444,10,10-03-2014,17-03-2014,43,Completed,Failed,650.68,127.04,117.12,640.76,14:15:56,01:50:52
17116,17117,686,2444,10,09-03-2014,19-03-2014,43,Completed,Refunded,4899.62,494.47,881.93,5287.08,17:08:41,09:44:18
31256,31257,1269,2444,10,18-03-2014,20-03-2014,43,Cancelled,Pending,3941.47,355.49,709.46,4295.44,17:53:25,12:00:41
26394,26395,1061,2445,10,03-03-2018,06-03-2018,20,Confirmed,Pending,4887.09,894.61,879.68,4872.16,07:29:34,23:07:10
1679,1680,71,2445,10,04-03-2018,11-03-2018,20,Completed,Pending,1976.5,156.52,355.77,2175.75,17:17:26,15:57:15
13855,13856,561,2445,10,07-03-2018,12-03-2018,20,Completed,Failed,1703.7,280.54,306.67,1729.83,11:51:22,19:18:30
27483,27484,1110,2445,10,06-03-2018,13-03-2018,20,Cancelled,Refunded,3464.97,110.4,623.69,3978.26,04:30:03,06:05:18
7576,7577,297,2445,10,11-03-2018,16-03-2018,20,Cancelled,Refunded,2619.57,115.74,471.52,2975.35,15:25:55,09:37:49
20930,20931,849,2445,10,13-03-2018,18-03-2018,20,Confirmed,Paid,3317.01,328.77,597.06,3585.3,20:14:22,10:54:42
3354,3355,141,2445,10,17-03-2018,23-03-2018,20,Completed,Pending,2658.04,102.65,478.45,3033.84,15:40:02,11:02:22
13870,13871,561,2445,10,18-03-2018,27-03-2018,20,Confirmed,Refunded,2017.35,262.46,363.12,2118.01,05:26:05,12:40:55
16528,16529,666,2445,10,26-03-2018,01-04-2018,20,Confirmed,Pending,2087.04,41.98,375.67,2420.73,03:17:27,21:34:00
24955,24956,1006,2445,10,28-03-2018,05-04-2018,20,Completed,Refunded,600.25,12.89,108.05,695.41,00:30:36,23:27:50
3334,3335,141,2445,10,05-04-2018,07-04-2018,20,Confirmed,Refunded,3162.66,588.59,569.28,3143.35,23:15:19,19:20:34
13863,13864,561,2445,10,07-04-2018,09-04-2018,20,Confirmed,Refunded,1366.36,49.06,245.94,1563.24,13:17:40,08:39:03
760,761,30,2446,10,21-12-2012,23-12-2012,49,Completed,Failed,2990.21,580.66,538.24,2947.79,08:55:02,16:17:21
29899,29900,1217,2446,10,20-12-2012,24-12-2012,49,Cancelled,Refunded,3544.87,356.58,638.08,3826.37,09:29:43,22:23:14
235,236,9,2446,10,21-12-2012,28-12-2012,49,Completed,Failed,3242.82,583.06,583.71,3243.47,20:31:23,11:24:50
239,240,9,2446,10,20-12-2012,30-12-2012,49,Cancelled,Paid,845.08,136.22,152.11,860.97,01:17:03,09:44:35
25328,25329,1023,2446,10,28-12-2012,02-01-2013,49,Cancelled,Paid,4744.84,728.55,854.07,4870.36,00:25:17,17:44:02
24269,24270,979,2446,10,27-12-2012,03-01-2013,49,Cancelled,Refunded,4673.74,330.67,841.27,5184.34,16:57:14,23:14:38
25356,25357,1023,2446,10,31-12-2012,07-01-2013,49,Cancelled,Refunded,4208.78,428.3,757.58,4538.06,15:02:16,18:37:43
29895,29896,1217,2446,10,08-01-2013,12-01-2013,49,Cancelled,Pending,4647.33,426.94,836.52,5056.91,10:24:50,04:11:27
694,695,26,2446,10,08-01-2013,14-01-2013,49,Confirmed,Paid,4486.61,136.55,807.59,5157.65,05:39:15,16:11:03
25348,25349,1023,2446,10,09-01-2013,17-01-2013,49,Completed,Refunded,2526.54,66.18,454.78,2915.14,03:18:43,14:45:21
238,239,9,2446,10,11-01-2013,18-01-2013,49,Completed,Paid,2777.14,200.53,499.89,3076.5,16:58:58,07:23:14
14382,14383,582,2447,10,17-06-2024,27-06-2024,47,Completed,Paid,4776.08,113.85,859.69,5521.92,01:55:12,08:12:16
8491,8492,333,2447,10,19-06-2024,28-06-2024,47,Cancelled,Paid,2588.82,337.82,465.99,2716.99,07:03:26,21:42:10
23121,23122,933,2448,10,20-02-2012,27-02-2012,38,Confirmed,Paid,2661.73,393.6,479.11,2747.24,21:19:12,06:40:32
17233,17234,690,2448,10,23-02-2012,02-03-2012,38,Completed,Failed,1243.61,193.88,223.85,1273.58,16:51:12,19:35:26
16198,16199,650,2448,10,24-02-2012,03-03-2012,38,Confirmed,Failed,4633.74,905.48,834.07,4562.33,00:50:59,07:52:22
17668,17669,707,2448,10,29-02-2012,04-03-2012,38,Cancelled,Failed,2500.14,224.74,450.03,2725.43,17:26:43,19:44:40
17242,17243,690,2448,10,29-02-2012,07-03-2012,38,Cancelled,Pending,4586.84,32.49,825.63,5379.98,16:36:17,18:56:13
25192,25193,1017,2448,10,09-03-2012,11-03-2012,38,Cancelled,Refunded,774.21,108.57,139.36,805,15:26:01,10:40:42
7158,7159,283,2448,10,14-03-2012,16-03-2012,38,Cancelled,Refunded,3927.28,416.18,706.91,4218.01,07:53:31,14:04:06
23120,23121,933,2448,10,14-03-2012,21-03-2012,38,Confirmed,Paid,2332.63,313.22,419.87,2439.28,01:53:02,00:49:51
7136,7137,283,2448,10,21-03-2012,24-03-2012,38,Confirmed,Refunded,3872.83,95.21,697.11,4474.73,19:39:13,18:27:58
12392,12393,494,2448,10,22-03-2012,27-03-2012,38,Cancelled,Refunded,1766.21,63.39,317.92,2020.74,18:59:36,03:23:16
28032,28033,1136,2448,10,20-03-2012,28-03-2012,38,Cancelled,Failed,1183.86,38.45,213.09,1358.5,18:25:28,21:20:53
23084,23085,933,2448,10,24-03-2012,01-04-2012,38,Completed,Refunded,4735.65,124.44,852.42,5463.63,02:04:16,22:30:49
16245,16246,654,2448,10,28-03-2012,02-04-2012,38,Confirmed,Paid,2973,75.72,535.14,3432.42,22:39:36,12:51:52
17487,17488,699,2448,10,27-03-2012,03-04-2012,38,Confirmed,Paid,2439.91,338.29,439.18,2540.8,16:35:09,15:17:18
3828,3829,157,2449,10,07-11-2014,11-11-2014,16,Cancelled,Paid,4031.47,724.78,725.66,4032.35,03:56:10,15:20:27
16728,16729,672,2449,10,06-11-2014,12-11-2014,16,Completed,Paid,4612.09,913.03,830.18,4529.24,22:07:52,01:30:50
27727,27728,1122,2449,10,09-11-2014,13-11-2014,16,Completed,Paid,1993.39,324.45,358.81,2027.75,03:40:33,15:14:29
10567,10568,426,2449,10,13-11-2014,15-11-2014,16,Confirmed,Paid,3336.65,559.91,600.6,3377.34,03:55:54,10:31:33
19509,19510,787,2449,10,16-11-2014,18-11-2014,16,Confirmed,Failed,2797.36,121.89,503.52,3178.99,01:07:00,09:30:01
16743,16744,672,2449,10,16-11-2014,21-11-2014,16,Cancelled,Failed,2180.03,425.95,392.41,2146.49,19:31:59,04:44:23
20224,20225,816,2449,10,23-11-2014,26-11-2014,16,Cancelled,Paid,4338.29,715.72,780.89,4403.46,07:50:06,19:59:42
12920,12921,516,2449,10,25-11-2014,30-11-2014,16,Confirmed,Refunded,1614.77,217.23,290.66,1688.2,05:14:17,01:55:02
10578,10579,426,2449,10,24-11-2014,04-12-2014,16,Completed,Refunded,3747.66,447.91,674.58,3974.33,15:24:47,21:58:24
20246,20247,816,2449,10,01-12-2014,05-12-2014,16,Completed,Refunded,3208.79,517.44,577.58,3268.93,11:54:13,19:28:11
14315,14316,579,2449,10,03-12-2014,07-12-2014,16,Confirmed,Paid,833.2,83.01,149.98,900.17,11:43:29,18:31:26
11864,11865,477,2449,10,04-12-2014,11-12-2014,16,Cancelled,Pending,3462.47,466.78,623.24,3618.93,05:53:38,14:27:49
3813,3814,157,2449,10,07-12-2014,13-12-2014,16,Cancelled,Paid,4725.96,22.1,850.67,5554.53,22:43:37,01:47:19
19413,19414,784,2449,10,08-12-2014,18-12-2014,16,Confirmed,Refunded,3695.84,173.44,665.25,4187.65,13:07:42,02:52:34
17503,17504,701,2449,10,16-12-2014,21-12-2014,16,Cancelled,Failed,1652.33,312.11,297.42,1637.64,21:32:30,09:55:06
26924,26925,1085,2450,10,15-10-2019,21-10-2019,2,Completed,Pending,2127.27,21.22,382.91,2488.96,23:00:35,09:21:05
5792,5793,237,2450,10,17-10-2019,22-10-2019,2,Cancelled,Refunded,2090.74,20.69,376.33,2446.38,09:26:45,16:30:28
15102,15103,606,2450,10,21-10-2019,23-10-2019,2,Cancelled,Paid,2047.55,383.11,368.56,2033,12:13:06,11:45:55
26781,26782,1078,2450,10,15-10-2019,24-10-2019,2,Confirmed,Refunded,4236.73,52.09,762.61,4947.25,15:03:26,17:42:31
20526,20527,826,2450,10,20-10-2019,28-10-2019,2,Confirmed,Refunded,3052.23,369.2,549.4,3232.43,01:10:15,08:45:18
26123,26124,1052,2450,10,23-10-2019,29-10-2019,2,Completed,Paid,995.54,185.85,179.2,988.89,04:17:16,18:31:30
8906,8907,351,2450,10,28-10-2019,02-11-2019,2,Confirmed,Refunded,1837.57,27.75,330.76,2140.58,07:38:13,17:57:33
24240,24241,976,2450,10,29-10-2019,06-11-2019,2,Confirmed,Paid,2427.75,281.7,437,2583.05,15:20:07,23:31:05
22320,22321,906,2450,10,05-11-2019,10-11-2019,2,Completed,Refunded,2097.45,380.56,377.54,2094.43,15:12:56,02:35:46
22720,22721,919,2450,10,01-11-2019,11-11-2019,2,Completed,Refunded,4016.3,493.2,722.93,4246.03,22:12:02,08:32:44
5806,5807,237,2450,10,13-11-2019,15-11-2019,2,Confirmed,Pending,3449.26,295.04,620.87,3775.09,14:38:46,02:20:48
22319,22320,906,2450,10,09-11-2019,16-11-2019,2,Completed,Pending,1737.37,38.37,312.73,2011.73,15:30:53,21:14:37
25369,25370,1024,2450,10,14-11-2019,21-11-2019,2,Completed,Refunded,3192.54,518.03,574.66,3249.17,00:21:30,15:39:58
7675,7676,302,2450,10,15-11-2019,24-11-2019,2,Cancelled,Failed,3055.48,508.73,549.99,3096.74,15:56:42,03:19:29
15092,15093,606,2450,10,20-11-2019,25-11-2019,2,Confirmed,Pending,3167.14,629.8,570.09,3107.43,10:10:00,14:40:25
13357,13358,540,2450,10,20-11-2019,28-11-2019,2,Completed,Paid,4671.92,677.26,840.95,4835.61,13:19:33,15:09:08
15078,15079,606,2450,10,25-11-2019,03-12-2019,2,Confirmed,Pending,823.72,139.16,148.27,832.83,02:11:59,22:53:02
25435,25436,1027,2450,10,24-11-2019,04-12-2019,2,Completed,Refunded,3064.97,590.18,551.69,3026.48,21:08:40,01:37:19
23824,23825,963,2451,10,28-03-2016,02-04-2016,11,Completed,Pending,3781.65,551.86,680.7,3910.49,17:42:12,14:31:59
24487,24488,988,2451,10,30-03-2016,04-04-2016,11,Cancelled,Paid,1987.26,173.06,357.71,2171.91,12:18:26,16:14:17
2600,2601,110,2451,10,29-03-2016,08-04-2016,11,Completed,Paid,3137.95,13.07,564.83,3689.71,15:02:16,13:49:09
25808,25809,1040,2451,10,10-04-2016,12-04-2016,11,Confirmed,Paid,2529.7,406.84,455.35,2578.21,22:58:48,10:09:34
28387,28388,1152,2451,10,06-04-2016,16-04-2016,11,Confirmed,Pending,2121.28,414.62,381.83,2088.49,01:30:12,01:19:32
8515,8516,335,2451,10,13-04-2016,18-04-2016,11,Confirmed,Paid,540.79,83.27,97.34,554.86,14:38:46,08:55:37
11963,11964,482,2451,10,18-04-2016,20-04-2016,11,Completed,Failed,4800.5,412.03,864.09,5252.56,21:34:25,19:41:28
25661,25662,1036,2451,10,15-04-2016,23-04-2016,11,Confirmed,Refunded,761.32,40.91,137.04,857.45,09:15:32,11:26:13
25792,25793,1040,2451,10,22-04-2016,25-04-2016,11,Completed,Failed,563.51,21.97,101.43,642.97,14:08:25,07:56:48
12001,12002,482,2451,10,26-04-2016,29-04-2016,11,Completed,Refunded,4216.38,201.19,758.95,4774.14,12:19:37,10:01:16
25649,25650,1036,2451,10,29-04-2016,03-05-2016,11,Completed,Pending,4240.75,432.94,763.33,4571.14,01:44:46,09:19:04
5441,5442,221,2451,10,27-04-2016,06-05-2016,11,Cancelled,Paid,936.05,75.12,168.49,1029.42,04:12:32,20:52:03
11985,11986,482,2451,10,03-05-2016,07-05-2016,11,Confirmed,Failed,2125.3,147.61,382.55,2360.24,22:25:54,18:37:54
28490,28491,1156,2451,10,04-05-2016,12-05-2016,11,Completed,Refunded,4578.32,310.34,824.1,5092.08,22:24:55,02:30:53
30819,30820,1252,2451,10,07-05-2016,13-05-2016,11,Cancelled,Pending,1538.1,220.34,276.86,1594.62,11:51:46,17:25:51
2599,2600,110,2451,10,15-05-2016,17-05-2016,11,Confirmed,Paid,3287.83,445.19,591.81,3434.45,16:47:21,03:41:05
23812,23813,963,2451,10,16-05-2016,21-05-2016,11,Cancelled,Refunded,3372.96,657.23,607.13,3322.86,00:26:09,06:11:46
28478,28479,1156,2451,10,24-05-2016,26-05-2016,11,Completed,Pending,4635.37,635.38,834.37,4834.36,00:32:48,10:53:17
23806,23807,963,2451,10,21-05-2016,30-05-2016,11,Completed,Failed,2915.87,395.43,524.86,3045.3,23:08:38,14:00:43
25120,25121,1015,2452,10,17-01-2014,27-01-2014,52,Cancelled,Paid,1083.29,0.18,194.99,1278.1,00:57:35,05:44:14
5710,5711,233,2452,10,24-01-2014,29-01-2014,52,Cancelled,Refunded,589.4,38.63,106.09,656.86,09:29:22,21:29:32
5344,5345,217,2452,10,31-01-2014,03-02-2014,52,Cancelled,Failed,2075.33,49.23,373.56,2399.66,09:15:06,19:58:46
12684,12685,505,2452,10,01-02-2014,07-02-2014,52,Confirmed,Paid,1237.9,123.55,222.82,1337.17,09:53:46,19:45:26
5990,5991,243,2452,10,08-02-2014,11-02-2014,52,Completed,Refunded,1778.45,247.69,320.12,1850.88,19:19:17,03:30:00
25114,25115,1015,2452,10,06-02-2014,16-02-2014,52,Cancelled,Refunded,4693.75,605.45,844.88,4933.18,05:01:42,19:55:10
5326,5327,217,2452,10,13-02-2014,18-02-2014,52,Cancelled,Failed,1915.37,312.54,344.77,1947.6,21:11:35,08:44:55
1757,1758,74,2452,10,12-02-2014,19-02-2014,52,Confirmed,Paid,1803.64,91.15,324.66,2037.15,17:20:18,04:54:48
12680,12681,505,2452,10,13-02-2014,21-02-2014,52,Completed,Failed,3889.83,107.94,700.17,4482.06,02:33:03,09:33:39
10476,10477,422,2452,10,18-02-2014,26-02-2014,52,Completed,Refunded,1535.73,25.5,276.43,1786.66,18:48:27,01:09:00
26447,26448,1063,2452,10,23-02-2014,03-03-2014,52,Cancelled,Failed,4596.8,343.74,827.42,5080.48,20:50:44,09:13:42
5314,5315,217,2452,10,28-02-2014,04-03-2014,52,Cancelled,Refunded,3312.21,81.06,596.2,3827.35,05:49:09,08:36:41
5998,5999,243,2452,10,28-02-2014,09-03-2014,52,Cancelled,Paid,575.69,32.96,103.62,646.35,18:30:50,19:41:11
1753,1754,74,2452,10,05-03-2014,14-03-2014,52,Completed,Paid,3859.5,630.01,694.71,3924.2,04:33:12,01:30:59
10464,10465,422,2452,10,07-03-2014,17-03-2014,52,Confirmed,Failed,2973.57,8.15,535.24,3500.66,15:29:23,11:46:56
20672,20673,836,2452,10,15-03-2014,22-03-2014,52,Cancelled,Failed,3286.13,214.02,591.5,3663.61,17:35:37,09:10:00
10446,10447,422,2452,10,18-03-2014,23-03-2014,52,Cancelled,Pending,722.43,31.18,130.04,821.29,05:06:50,22:20:18
26451,26452,1063,2452,10,24-03-2014,26-03-2014,52,Cancelled,Refunded,2279.87,443.41,410.38,2246.84,23:38:12,16:20:38
2359,2360,99,2452,10,23-03-2014,27-03-2014,52,Confirmed,Refunded,4664.04,350.4,839.53,5153.17,06:44:20,23:30:08
5728,5729,233,2452,10,27-03-2014,29-03-2014,52,Completed,Paid,4121.82,531.14,741.93,4332.61,16:40:27,13:38:30
5333,5334,217,2452,10,30-03-2014,02-04-2014,52,Cancelled,Pending,2648.97,188.12,476.81,2937.66,05:08:07,12:43:16
19169,19170,774,2453,10,22-02-2014,03-03-2014,41,Completed,Failed,4233.71,158.07,762.07,4837.71,00:40:38,06:25:13
23586,23587,954,2453,10,02-03-2014,05-03-2014,41,Completed,Paid,2611.86,318.11,470.13,2763.88,06:02:22,08:49:11
12407,12408,495,2453,10,06-03-2014,08-03-2014,41,Cancelled,Refunded,1379.51,240.63,248.31,1387.19,12:59:10,14:27:20
23175,23176,938,2453,10,06-03-2014,10-03-2014,41,Cancelled,Failed,4931.6,291.49,887.69,5527.8,08:07:57,12:42:03
27444,27445,1108,2453,10,03-03-2014,13-03-2014,41,Cancelled,Paid,1315.02,68.84,236.7,1482.88,01:53:25,19:49:35
2565,2566,107,2453,10,06-03-2014,16-03-2014,41,Cancelled,Refunded,3015.99,218.72,542.88,3340.15,14:02:29,11:54:59
8227,8228,324,2453,10,12-03-2014,20-03-2014,41,Cancelled,Refunded,720.53,141.57,129.7,708.66,08:14:06,18:33:14
28195,28196,1144,2453,10,12-03-2014,22-03-2014,41,Cancelled,Failed,3052.32,206.76,549.42,3394.98,23:03:35,02:38:53
23584,23585,954,2453,10,20-03-2014,27-03-2014,41,Completed,Refunded,4294.34,724.29,772.98,4343.03,00:16:24,23:04:12
17387,17388,695,2453,10,22-03-2014,29-03-2014,41,Cancelled,Paid,4171.38,737.44,750.85,4184.79,13:52:00,23:42:19
23593,23594,954,2453,10,26-03-2014,03-04-2014,41,Completed,Pending,3752.03,618.88,675.37,3808.52,18:38:36,04:16:07
2948,2949,123,2454,10,19-11-2018,22-11-2018,10,Cancelled,Pending,1553.97,227.7,279.71,1605.98,11:01:29,08:30:59
6254,6255,253,2454,10,17-11-2018,27-11-2018,10,Cancelled,Paid,3753.05,464.25,675.55,3964.35,19:47:34,16:24:17
9556,9557,384,2454,10,24-11-2018,30-11-2018,10,Completed,Refunded,4093.2,336.05,736.78,4493.93,00:09:18,03:19:42
21663,21664,882,2454,10,01-12-2018,03-12-2018,10,Completed,Failed,4402.2,634.04,792.4,4560.56,16:57:42,02:50:52
20135,20136,812,2454,10,30-11-2018,08-12-2018,10,Completed,Refunded,4741.79,213.44,853.52,5381.87,01:03:14,08:28:59
2450,2451,102,2454,10,08-12-2018,12-12-2018,10,Confirmed,Paid,2379.91,168.44,428.38,2639.85,01:56:09,01:50:37
9555,9556,384,2454,10,12-12-2018,14-12-2018,10,Cancelled,Pending,763.2,41.26,137.38,859.32,20:41:56,00:58:20
6244,6245,253,2454,10,16-12-2018,19-12-2018,10,Cancelled,Failed,4463.19,784.59,803.37,4481.97,22:10:19,18:47:47
5971,5972,242,2454,10,21-12-2018,24-12-2018,10,Cancelled,Pending,2893.86,170.41,520.89,3244.34,00:48:06,22:23:24
8741,8742,343,2454,10,17-12-2018,26-12-2018,10,Cancelled,Refunded,3082.04,262.82,554.77,3373.99,04:40:08,06:23:01
6570,6571,263,2454,10,24-12-2018,29-12-2018,10,Completed,Paid,2854.07,459.66,513.73,2908.14,21:23:33,10:35:41
957,958,40,2454,10,28-12-2018,30-12-2018,10,Confirmed,Refunded,2378.55,111.63,428.14,2695.06,10:38:53,11:38:25
13704,13705,554,2455,10,01-03-2022,05-03-2022,51,Cancelled,Pending,4518.02,302.28,813.24,5028.98,06:58:26,06:38:39
23942,23943,967,2455,10,24-02-2022,06-03-2022,51,Cancelled,Failed,1795.8,314.89,323.24,1804.15,23:52:13,09:56:21
28412,28413,1153,2455,10,04-03-2022,11-03-2022,51,Cancelled,Refunded,2135.54,88.66,384.4,2431.28,09:08:28,17:45:30
2210,2211,91,2455,10,10-03-2022,14-03-2022,51,Completed,Failed,3886.75,587.78,699.62,3998.59,08:59:23,14:48:12
11347,11348,456,2455,10,09-03-2022,17-03-2022,51,Cancelled,Failed,2766.64,103.7,498,3160.94,16:40:52,03:07:15
29369,29370,1197,2455,10,14-03-2022,19-03-2022,51,Completed,Refunded,2488.49,411.77,447.93,2524.65,05:08:43,00:42:54
30589,30590,1242,2455,10,11-03-2022,21-03-2022,51,Confirmed,Failed,4997.72,684.53,899.59,5212.78,22:40:57,09:23:37
