Unnamed: 0,Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Total_Amount,Discount_Applied,Tax_Amount,Final_Payment
25691,25692,1037,635,3,43:46.6,43:46.6,1,Confirmed,Paid,3176.54,210.85,571.78,3537.47
25692,25693,1037,1985,8,43:46.6,43:46.6,1,Cancelled,Refunded,3275.93,638.45,589.67,3227.15
25693,25694,1037,1067,4,43:46.6,43:46.6,1,Confirmed,Refunded,3399.23,370.63,611.86,3640.46
25694,25695,1037,257,1,43:46.6,43:46.6,1,Confirmed,Refunded,2269.93,9.85,408.59,2668.67
25695,25696,1037,311,2,43:46.6,43:46.6,1,Completed,Pending,3392.43,231.15,610.64,3771.92
25696,25697,1037,2417,9,43:46.6,43:46.6,1,Completed,Paid,1428.41,157.59,257.11,1527.93
25697,25698,1037,2417,9,43:46.6,43:46.6,1,Confirmed,Pending,1545.83,60.61,278.25,1763.47
25698,25699,1037,1175,5,43:46.6,43:46.6,1,Confirmed,Refunded,1899.39,280.79,341.89,1960.49
25699,25700,1037,1553,6,43:46.6,43:46.6,1,Completed,Pending,4006.77,487.31,721.22,4240.68
25700,25701,1037,1877,7,43:46.6,43:46.6,1,Completed,Pending,3835.09,368.65,690.32,4156.76
25701,25702,1037,1121,5,43:46.6,43:46.6,1,Completed,Paid,4068.93,122.55,732.41,4678.79
25702,25703,1037,905,4,43:46.6,43:46.6,1,Completed,Failed,4794.33,935.5,862.98,4721.81
25703,25704,1037,1769,7,43:46.6,43:46.6,1,Confirmed,Paid,4665.46,325.52,839.78,5179.72
25704,25705,1037,1229,5,43:46.6,43:46.6,1,Completed,Pending,2297.68,117.48,413.58,2593.78
25705,25706,1037,149,1,43:46.6,43:46.6,1,Cancelled,Failed,4529,11.79,815.22,5332.43
25706,25707,1037,419,2,43:46.6,43:46.6,1,Completed,Refunded,3924.5,34.34,706.41,4596.57
25707,25708,1037,1877,7,43:46.6,43:46.6,1,Completed,Paid,3466.93,116.21,624.05,3974.77
25708,25709,1037,1499,6,43:46.6,43:46.6,1,Cancelled,Refunded,3745.99,314.67,674.28,4105.6
25709,25710,1037,257,1,43:46.6,43:46.6,1,Confirmed,Failed,2297.55,223.47,413.56,2487.64
25710,25711,1037,257,1,43:46.6,43:46.6,1,Completed,Failed,3791.58,229.18,682.48,4244.88
25711,25712,1037,905,4,43:46.6,43:46.6,1,Completed,Paid,3188.69,148.93,573.96,3613.72
25712,25713,1037,2093,8,43:46.6,43:46.6,1,Cancelled,Pending,563.02,108.71,101.34,555.65
25713,25714,1037,365,2,43:46.6,43:46.6,1,Cancelled,Refunded,1998.24,206.97,359.68,2150.95
25714,25715,1037,1661,7,43:46.6,43:46.6,1,Completed,Pending,1888.66,217.54,339.96,2011.08
25715,25716,1037,1823,7,43:46.6,43:46.6,1,Cancelled,Refunded,4336.25,811.96,780.52,4304.81
25716,25717,1037,959,4,43:46.6,43:46.6,1,Cancelled,Refunded,670.03,91.68,120.61,698.96
25717,25718,1037,41,1,43:46.6,43:46.6,1,Confirmed,Failed,3361.14,555.86,605.01,3410.29
25718,25719,1037,1877,7,43:46.6,43:46.6,1,Confirmed,Refunded,3027.4,378.73,544.93,3193.6
25719,25720,1037,257,1,43:46.6,43:46.6,1,Confirmed,Refunded,3078.91,358.01,554.2,3275.1
25720,25721,1037,311,2,43:46.6,43:46.6,1,Completed,Failed,1277.53,133.79,229.96,1373.7
25721,25722,1037,149,1,43:46.6,43:46.6,1,Confirmed,Pending,2531.24,166.72,455.62,2820.14
25722,25723,1037,41,1,43:46.6,43:46.6,1,Completed,Refunded,4105.85,804.03,739.05,4040.87
25723,25724,1037,851,4,43:46.6,43:46.6,1,Completed,Pending,504.63,48.48,90.83,546.98
25724,25725,1037,2147,8,43:46.6,43:46.6,1,Cancelled,Refunded,4373.81,755.41,787.29,4405.69
25725,25726,1038,900,4,43:46.6,43:46.6,35,Confirmed,Paid,2591.9,198.14,466.54,2860.3
25726,25727,1038,1494,6,43:46.6,43:46.6,35,Completed,Failed,1091.46,71.7,196.46,1216.22
25727,25728,1038,1872,7,43:46.6,43:46.6,35,Confirmed,Failed,3116.53,87.65,560.98,3589.86
25728,25729,1038,630,3,43:46.6,43:46.6,35,Cancelled,Failed,2622.96,23.76,472.13,3071.33
25729,25730,1038,36,1,43:46.6,43:46.6,35,Completed,Failed,523.17,97.29,94.17,520.05
25730,25731,1038,1116,5,43:46.6,43:46.6,35,Cancelled,Refunded,1444.23,14.72,259.96,1689.47
25731,25732,1038,1116,5,43:46.6,43:46.6,35,Cancelled,Refunded,1597.82,95.68,287.61,1789.75
25732,25733,1038,2682,10,43:46.6,43:46.6,35,Completed,Paid,3276.66,260.6,589.8,3605.86
25733,25734,1038,1278,5,43:46.6,43:46.6,35,Confirmed,Paid,3445.35,603.22,620.16,3462.29
25734,25735,1038,1008,4,43:46.6,43:46.6,35,Cancelled,Pending,2252.18,402.33,405.39,2255.24
25735,25736,1038,360,2,43:46.6,43:46.6,35,Cancelled,Refunded,3195.66,351.66,575.22,3419.22
25736,25737,1038,576,3,43:46.6,43:46.6,35,Cancelled,Failed,2059.04,149.32,370.63,2280.35
25737,25738,1038,846,4,43:46.6,43:46.6,35,Cancelled,Refunded,3264.59,62.28,587.63,3789.94
25738,25739,1038,468,2,43:46.6,43:46.6,35,Completed,Pending,1177.34,112.38,211.92,1276.88
25739,25740,1038,1332,5,43:46.6,43:46.6,35,Confirmed,Failed,2277.45,73.88,409.94,2613.51
25740,25741,1038,1386,6,43:46.6,43:46.6,35,Confirmed,Pending,885.17,118.43,159.33,926.07
25741,25742,1038,1710,7,43:46.6,43:46.6,35,Completed,Failed,3165.29,563,569.75,3172.04
25742,25743,1038,1548,6,43:46.6,43:46.6,35,Cancelled,Refunded,2850.16,136.42,513.03,3226.77
25743,25744,1038,1980,8,43:46.6,43:46.6,35,Completed,Paid,2813.12,294.27,506.36,3025.21
25744,25745,1039,702,3,43:46.6,43:46.6,27,Cancelled,Failed,2081.05,284.29,374.59,2171.35
25745,25746,1039,1512,6,43:46.6,43:46.6,27,Confirmed,Failed,4846.01,797.37,872.28,4920.92
25746,25747,1039,2160,8,43:46.6,43:46.6,27,Cancelled,Paid,4601.88,230.51,828.34,5199.71
25747,25748,1039,54,1,43:46.6,43:46.6,27,Completed,Failed,3767.22,634.31,678.1,3811.01
25748,25749,1039,2160,8,43:46.6,43:46.6,27,Cancelled,Refunded,3313.47,452.13,596.42,3457.76
25749,25750,1039,1674,7,43:46.6,43:46.6,27,Confirmed,Paid,560.17,68.99,100.83,592.01
25750,25751,1039,972,4,43:46.6,43:46.6,27,Cancelled,Failed,2345.55,9.94,422.2,2757.81
25751,25752,1039,2376,9,43:46.6,43:46.6,27,Confirmed,Failed,2279.05,133.21,410.23,2556.07
25752,25753,1039,2268,9,43:46.6,43:46.6,27,Completed,Pending,2922.28,157.12,526.01,3291.17
25753,25754,1039,108,1,43:46.6,43:46.6,27,Confirmed,Refunded,3966.74,352.27,714.01,4328.48
25754,25755,1039,540,2,43:46.6,43:46.6,27,Completed,Pending,4209.33,560.34,757.68,4406.67
25755,25756,1039,1458,6,43:46.6,43:46.6,27,Cancelled,Pending,3100.84,606.69,558.15,3052.3
25756,25757,1039,324,2,43:46.6,43:46.6,27,Confirmed,Paid,3184.45,50.83,573.2,3706.82
25757,25758,1039,972,4,43:46.6,43:46.6,27,Confirmed,Paid,506.96,50.37,91.25,547.84
25758,25759,1039,2376,9,43:46.6,43:46.6,27,Cancelled,Pending,2638.43,211.22,474.92,2902.13
25759,25760,1039,1998,8,43:46.6,43:46.6,27,Confirmed,Paid,1158.82,138.89,208.59,1228.52
25760,25761,1039,1134,5,43:46.6,43:46.6,27,Confirmed,Failed,4738.76,587.59,852.98,5004.15
25761,25762,1039,2160,8,43:46.6,43:46.6,27,Confirmed,Pending,4875.18,373.61,877.53,5379.1
25762,25763,1039,2700,10,43:46.6,43:46.6,27,Confirmed,Pending,3528.67,688.96,635.16,3474.87
25763,25764,1039,324,2,43:46.6,43:46.6,27,Confirmed,Failed,2286.42,199.25,411.56,2498.73
25764,25765,1039,1566,6,43:46.6,43:46.6,27,Cancelled,Failed,4018.06,166.94,723.25,4574.37
25765,25766,1039,2268,9,43:46.6,43:46.6,27,Cancelled,Paid,635.59,29.4,114.41,720.6
25766,25767,1039,2106,8,43:46.6,43:46.6,27,Cancelled,Refunded,836.66,8.81,150.6,978.45
25767,25768,1039,1782,7,43:46.6,43:46.6,27,Cancelled,Failed,2261.19,363.7,407.01,2304.5
25768,25769,1039,1566,6,43:46.6,43:46.6,27,Confirmed,Paid,2295.17,395.37,413.13,2312.93
25769,25770,1039,1566,6,43:46.6,43:46.6,27,Completed,Failed,2177.17,122.22,391.89,2446.84
25770,25771,1039,918,4,43:46.7,43:46.7,27,Completed,Paid,756.61,98.42,136.19,794.38
25771,25772,1039,918,4,43:46.7,43:46.7,27,Cancelled,Failed,531.94,104.29,95.75,523.4
25772,25773,1039,2376,9,43:46.7,43:46.7,27,Completed,Failed,3763.46,256.76,677.42,4184.12
25773,25774,1039,1620,6,43:46.7,43:46.7,27,Completed,Failed,3380.57,491.78,608.5,3497.29
25774,25775,1039,1620,6,43:46.7,43:46.7,27,Cancelled,Refunded,1887.11,367.22,339.68,1859.57
25775,25776,1039,1134,5,43:46.7,43:46.7,27,Cancelled,Pending,3306.57,216.6,595.18,3685.15
25776,25777,1039,1404,6,43:46.7,43:46.7,27,Completed,Paid,3895.84,378.19,701.25,4218.9
25777,25778,1039,2322,9,43:46.7,43:46.7,27,Cancelled,Pending,1313.63,101.58,236.45,1448.5
25778,25779,1040,1047,4,43:46.7,43:46.7,11,Cancelled,Refunded,4778.25,596.57,860.08,5041.76
25779,25780,1040,291,2,43:46.7,43:46.7,11,Confirmed,Pending,4189.91,642.35,754.18,4301.74
25780,25781,1040,1857,7,43:46.7,43:46.7,11,Completed,Paid,2311.44,182.17,416.06,2545.33
25781,25782,1040,453,2,43:46.7,43:46.7,11,Confirmed,Paid,2129.68,306.18,383.34,2206.84
25782,25783,1040,1857,7,43:46.7,43:46.7,11,Cancelled,Refunded,1123.49,76.65,202.23,1249.07
25783,25784,1040,2559,10,43:46.7,43:46.7,11,Confirmed,Paid,4114.02,531.45,740.52,4323.09
25784,25785,1040,2019,8,43:46.7,43:46.7,11,Completed,Paid,4107.97,711.37,739.43,4136.03
25785,25786,1040,1803,7,43:46.7,43:46.7,11,Confirmed,Failed,636.69,45.64,114.6,705.65
25786,25787,1040,561,3,43:46.7,43:46.7,11,Cancelled,Failed,3334.89,661.98,600.28,3273.19
25787,25788,1040,777,3,43:46.7,43:46.7,11,Cancelled,Paid,4630.01,171.79,833.4,5291.62
25788,25789,1040,2073,8,43:46.7,43:46.7,11,Cancelled,Pending,2698.18,160.65,485.67,3023.2
25789,25790,1040,75,1,43:46.7,43:46.7,11,Confirmed,Paid,2225.76,327.71,400.64,2298.69
25790,25791,1040,2667,10,43:46.7,43:46.7,11,Confirmed,Refunded,874.02,66.99,157.32,964.35
25791,25792,1040,2127,8,43:46.7,43:46.7,11,Completed,Refunded,994.98,108.24,179.1,1065.84
25792,25793,1040,2451,10,43:46.7,43:46.7,11,Completed,Failed,563.51,21.97,101.43,642.97
25793,25794,1040,2343,9,43:46.7,43:46.7,11,Cancelled,Pending,3327.65,474.01,598.98,3452.62
25794,25795,1040,885,4,43:46.7,43:46.7,11,Cancelled,Refunded,4846.9,662.47,872.44,5056.87
25795,25796,1040,2505,10,43:46.7,43:46.7,11,Cancelled,Failed,1090.48,7.73,196.29,1279.04
25796,25797,1040,1911,8,43:46.7,43:46.7,11,Cancelled,Paid,1343.98,177.64,241.92,1408.26
25797,25798,1040,2667,10,43:46.7,43:46.7,11,Completed,Paid,4108.05,220.38,739.45,4627.12
25798,25799,1040,1641,7,43:46.7,43:46.7,11,Cancelled,Refunded,3951.73,239.12,711.31,4423.92
25799,25800,1040,2127,8,43:46.7,43:46.7,11,Cancelled,Pending,3751.21,65.26,675.22,4361.17
25800,25801,1040,2181,9,43:46.7,43:46.7,11,Completed,Paid,2006.46,187.35,361.16,2180.27
25801,25802,1040,1425,6,43:46.7,43:46.7,11,Cancelled,Pending,2451.25,177.58,441.22,2714.89
25802,25803,1040,399,2,43:46.7,43:46.7,11,Confirmed,Pending,2266.3,357.98,407.93,2316.25
25803,25804,1040,1209,5,43:46.7,43:46.7,11,Cancelled,Refunded,2376.84,307.88,427.83,2496.79
25804,25805,1040,2613,10,43:46.7,43:46.7,11,Confirmed,Paid,3217.72,299.59,579.19,3497.32
25805,25806,1040,1641,7,43:46.7,43:46.7,11,Cancelled,Pending,2391.99,302.65,430.56,2519.9
25806,25807,1040,1641,7,43:46.7,43:46.7,11,Confirmed,Refunded,2460.27,77.2,442.85,2825.92
25807,25808,1040,1209,5,43:46.7,43:46.7,11,Cancelled,Paid,4831.23,555.71,869.62,5145.14
25808,25809,1040,2451,10,43:46.7,43:46.7,11,Confirmed,Paid,2529.7,406.84,455.35,2578.21
25809,25810,1040,291,2,43:46.7,43:46.7,11,Confirmed,Refunded,3317.23,224,597.1,3690.33
25810,25811,1040,615,3,43:46.7,43:46.7,11,Confirmed,Refunded,2489.09,316.59,448.04,2620.54
25811,25812,1040,561,3,43:46.7,43:46.7,11,Confirmed,Failed,1684.6,160.68,303.23,1827.15
25812,25813,1041,1893,8,43:46.7,43:46.7,9,Confirmed,Paid,1900.3,334.7,342.05,1907.65
25813,25814,1041,543,3,43:46.7,43:46.7,9,Completed,Failed,2288.46,78.76,411.92,2621.62
25814,25815,1041,2649,10,43:46.7,43:46.7,9,Completed,Paid,2046.69,64.27,368.4,2350.82
25815,25816,1041,2541,10,43:46.7,43:46.7,9,Confirmed,Failed,4899.37,584.97,881.89,5196.29
25816,25817,1041,2055,8,43:46.7,43:46.7,9,Completed,Pending,2579.83,350.67,464.37,2693.53
25817,25818,1041,1461,6,43:46.7,43:46.7,9,Completed,Refunded,2777.79,196.55,500,3081.24
25818,25819,1041,1407,6,43:46.7,43:46.7,9,Cancelled,Paid,4108.47,309.11,739.52,4538.88
25819,25820,1041,1677,7,43:46.7,43:46.7,9,Completed,Refunded,1386.84,158.97,249.63,1477.5
25820,25821,1041,1083,5,43:46.7,43:46.7,9,Completed,Paid,2991.47,468.77,538.46,3061.16
25821,25822,1041,2271,9,43:46.7,43:46.7,9,Confirmed,Failed,1879.31,244.67,338.28,1972.92
25822,25823,1041,1245,5,43:46.7,43:46.7,9,Cancelled,Failed,4035.54,340.75,726.4,4421.19
25823,25824,1041,3,1,43:46.7,43:46.7,9,Cancelled,Refunded,4971.77,649.59,894.92,5217.1
25824,25825,1041,651,3,43:46.7,43:46.7,9,Cancelled,Pending,2452.3,293.52,441.41,2600.19
25825,25826,1041,2055,8,43:46.7,43:46.7,9,Confirmed,Pending,1344.93,199.88,242.09,1387.14
25826,25827,1041,759,3,43:46.7,43:46.7,9,Completed,Failed,1002.98,50.47,180.54,1133.05
25827,25828,1041,2055,8,43:46.7,43:46.7,9,Completed,Pending,4185.89,434.25,753.46,4505.1
25828,25829,1041,381,2,43:46.7,43:46.7,9,Confirmed,Paid,1710.41,198.11,307.87,1820.17
25829,25830,1042,43,1,43:46.7,43:46.7,5,Confirmed,Pending,4920.3,228.13,885.65,5577.82
25830,25831,1042,1069,4,43:46.7,43:46.7,5,Completed,Pending,1114.36,79.61,200.58,1235.33
25831,25832,1042,259,1,43:46.7,43:46.7,5,Cancelled,Pending,2787.46,328.56,501.74,2960.64
25832,25833,1042,1069,4,43:46.7,43:46.7,5,Completed,Refunded,1716.2,320.53,308.92,1704.59
25833,25834,1042,799,3,43:46.7,43:46.7,5,Completed,Paid,4373.33,667.27,787.2,4493.26
25834,25835,1042,1825,7,43:46.7,43:46.7,5,Confirmed,Pending,1736.65,191.12,312.6,1858.13
25835,25836,1042,475,2,43:46.7,43:46.7,5,Completed,Refunded,4208.59,696.36,757.55,4269.78
25836,25837,1042,853,4,43:46.7,43:46.7,5,Cancelled,Refunded,3138.32,469.93,564.9,3233.29
25837,25838,1042,2527,10,43:46.7,43:46.7,5,Confirmed,Refunded,3169.21,24.46,570.46,3715.21
25838,25839,1042,1771,7,43:46.7,43:46.7,5,Cancelled,Failed,891.48,48.42,160.47,1003.53
25839,25840,1042,853,4,43:46.7,43:46.7,5,Cancelled,Pending,4627.38,352.77,832.93,5107.54
25840,25841,1042,799,3,43:46.7,43:46.7,5,Completed,Refunded,3180.08,515.43,572.41,3237.06
25841,25842,1042,313,2,43:46.7,43:46.7,5,Completed,Pending,3224.71,470.44,580.45,3334.72
25842,25843,1042,2473,10,43:46.7,43:46.7,5,Confirmed,Paid,2125.67,344.55,382.62,2163.74
25843,25844,1042,2095,8,43:46.7,43:46.7,5,Completed,Failed,4334.54,205.94,780.22,4908.82
25844,25845,1042,2365,9,43:46.7,43:46.7,5,Completed,Refunded,1268.77,72.54,228.38,1424.61
25845,25846,1042,907,4,43:46.7,43:46.7,5,Confirmed,Failed,3964.18,717.13,713.55,3960.6
25846,25847,1042,637,3,43:46.7,43:46.7,5,Confirmed,Paid,3838.79,423.57,690.98,4106.2
25847,25848,1042,691,3,43:46.7,43:46.7,5,Completed,Refunded,3559.33,176.73,640.68,4023.28
25848,25849,1042,2365,9,43:46.7,43:46.7,5,Confirmed,Paid,3718.72,47.2,669.37,4340.89
25849,25850,1042,583,3,43:46.7,43:46.7,5,Cancelled,Failed,925.69,159.44,166.62,932.87
25850,25851,1042,961,4,43:46.7,43:46.7,5,Confirmed,Pending,584.26,111.22,105.17,578.21
25851,25852,1042,1231,5,43:46.7,43:46.7,5,Confirmed,Paid,1378.02,32.21,248.04,1593.85
25852,25853,1042,799,3,43:46.7,43:46.7,5,Confirmed,Paid,3078.3,411.24,554.09,3221.15
25853,25854,1042,1879,7,43:46.7,43:46.7,5,Completed,Paid,4490.7,795.42,808.33,4503.61
25854,25855,1042,1285,5,43:46.7,43:46.7,5,Completed,Pending,3245.11,138.9,584.12,3690.33
25855,25856,1042,1825,7,43:46.7,43:46.7,5,Completed,Paid,4847.52,388.8,872.55,5331.27
25856,25857,1042,1771,7,43:46.7,43:46.7,5,Confirmed,Pending,4824.1,349.28,868.34,5343.16
25857,25858,1042,2473,10,43:46.7,43:46.7,5,Confirmed,Pending,4208.95,89.47,757.61,4877.09
25858,25859,1042,1177,5,43:46.7,43:46.7,5,Cancelled,Pending,2537.54,445.23,456.76,2549.07
25859,25860,1042,1825,7,43:46.7,43:46.7,5,Confirmed,Paid,3741.02,477.27,673.38,3937.13
25860,25861,1042,1177,5,43:46.7,43:46.7,5,Cancelled,Pending,2224.58,19.35,400.42,2605.65
25861,25862,1042,853,4,43:46.7,43:46.7,5,Confirmed,Paid,3100.77,262.04,558.14,3396.87
25862,25863,1042,2419,9,43:46.7,43:46.7,5,Cancelled,Failed,4702.93,729.15,846.53,4820.31
25863,25864,1042,1285,5,43:46.7,43:46.7,5,Completed,Pending,1574.8,252.85,283.46,1605.41
25864,25865,1042,691,3,43:46.7,43:46.7,5,Completed,Pending,4408,872.74,793.44,4328.7
25865,25866,1043,1471,6,43:46.7,43:46.7,4,Confirmed,Refunded,4314.59,704.93,776.63,4386.29
25866,25867,1043,1147,5,43:46.7,43:46.7,4,Cancelled,Refunded,2290.59,169.95,412.31,2532.95
25867,25868,1043,1363,6,43:46.7,43:46.7,4,Confirmed,Pending,582.08,26.79,104.77,660.06
25868,25869,1043,2119,8,43:46.7,43:46.7,4,Completed,Paid,3040.4,385.21,547.27,3202.46
25869,25870,1043,931,4,43:46.7,43:46.7,4,Cancelled,Pending,1511.96,243.92,272.15,1540.19
25870,25871,1043,1093,5,43:46.7,43:46.7,4,Cancelled,Pending,926.52,66.08,166.77,1027.21
25871,25872,1043,1471,6,43:46.7,43:46.7,4,Confirmed,Pending,2735.56,93.25,492.4,3134.71
25872,25873,1043,1255,5,43:46.7,43:46.7,4,Completed,Refunded,2164.72,3.52,389.65,2550.85
25873,25874,1043,2497,10,43:46.7,43:46.7,4,Confirmed,Pending,2020.14,260.91,363.63,2122.86
25874,25875,1043,2281,9,43:46.7,43:46.7,4,Completed,Refunded,2542.75,407.78,457.69,2592.66
25875,25876,1043,1957,8,43:46.7,43:46.7,4,Confirmed,Paid,3505.85,623.59,631.05,3513.31
25876,25877,1044,2547,10,43:46.7,43:46.7,13,Confirmed,Paid,633.34,28.06,114,719.28
25877,25878,1044,2223,9,43:46.7,43:46.7,13,Completed,Pending,3424.92,670.28,616.49,3371.13
25878,25879,1044,2601,10,43:46.7,43:46.7,13,Cancelled,Refunded,2305.17,358.73,414.93,2361.37
25879,25880,1044,1575,6,43:46.7,43:46.7,13,Confirmed,Failed,1795.08,276.61,323.11,1841.58
25880,25881,1044,63,1,43:46.7,43:46.7,13,Cancelled,Paid,2391.25,221.37,430.43,2600.31
25881,25882,1044,441,2,43:46.7,43:46.7,13,Confirmed,Refunded,1405.39,75.2,252.97,1583.16
25882,25883,1044,2061,8,43:46.7,43:46.7,13,Completed,Pending,4419.17,183.87,795.45,5030.75
25883,25884,1044,279,2,43:46.7,43:46.7,13,Cancelled,Pending,1246.62,203.63,224.39,1267.38
25884,25885,1044,2223,9,43:46.7,43:46.7,13,Confirmed,Pending,2708.8,297.24,487.58,2899.14
25885,25886,1044,2007,8,43:46.7,43:46.7,13,Cancelled,Paid,1722.37,26.03,310.03,2006.37
25886,25887,1044,1413,6,43:46.7,43:46.7,13,Cancelled,Pending,1452.42,120,261.44,1593.86
25887,25888,1044,549,3,43:46.7,43:46.7,13,Cancelled,Paid,2046.51,168.01,368.37,2246.87
25888,25889,1044,225,1,43:46.7,43:46.7,13,Cancelled,Pending,3667.24,709.62,660.1,3617.72
25889,25890,1044,1791,7,43:46.7,43:46.7,13,Cancelled,Pending,3272.76,233.9,589.1,3627.96
25890,25891,1044,765,3,43:46.7,43:46.7,13,Completed,Paid,4801.65,823.78,864.3,4842.17
25891,25892,1044,2601,10,43:46.7,43:46.7,13,Completed,Failed,4342.32,54.62,781.62,5069.32
25892,25893,1044,1035,4,43:46.7,43:46.7,13,Completed,Pending,4214.28,447.86,758.57,4524.99
25893,25894,1044,657,3,43:46.7,43:46.7,13,Completed,Refunded,4376.37,539.6,787.75,4624.52
25894,25895,1044,225,1,43:46.7,43:46.7,13,Confirmed,Failed,4972.86,317.34,895.11,5550.63
25895,25896,1044,1629,7,43:46.7,43:46.7,13,Completed,Pending,1042.93,109.2,187.73,1121.46
25896,25897,1044,1845,7,43:46.7,43:46.7,13,Confirmed,Failed,4556.16,787.24,820.11,4589.03
25897,25898,1044,2007,8,43:46.7,43:46.7,13,Completed,Failed,2064.71,85.42,371.65,2350.94
25898,25899,1045,2087,8,43:46.7,43:46.7,21,Completed,Pending,4793.63,230.22,862.85,5426.26
25899,25900,1045,683,3,43:46.7,43:46.7,21,Completed,Pending,4021.93,64.96,723.95,4680.92
25900,25901,1045,575,3,43:46.7,43:46.7,21,Confirmed,Pending,975.31,7.86,175.56,1143.01
25901,25902,1045,845,4,43:46.7,43:46.7,21,Confirmed,Pending,4864.05,783.04,875.53,4956.54
25902,25903,1045,953,4,43:46.7,43:46.7,21,Cancelled,Paid,2349.59,137.34,422.93,2635.18
25903,25904,1045,2195,9,43:46.7,43:46.7,21,Cancelled,Paid,2183.33,80.64,393,2495.69
25904,25905,1045,683,3,43:46.7,43:46.7,21,Confirmed,Failed,2877.74,4.84,517.99,3390.89
25905,25906,1045,1925,8,43:46.7,43:46.7,21,Completed,Refunded,3403.76,285.21,612.68,3731.23
25906,25907,1045,1061,4,43:46.7,43:46.7,21,Confirmed,Failed,2107.55,131.3,379.36,2355.61
25907,25908,1045,1169,5,43:46.7,43:46.7,21,Cancelled,Paid,1515.24,146.01,272.74,1641.97
25908,25909,1045,1925,8,43:46.7,43:46.7,21,Cancelled,Refunded,4089.47,138.72,736.1,4686.85
25909,25910,1045,1061,4,43:46.7,43:46.7,21,Cancelled,Failed,1944.14,292.86,349.95,2001.23
25910,25911,1046,1058,4,43:46.7,43:46.7,34,Completed,Refunded,3778.56,521.88,680.14,3936.82
25911,25912,1046,2678,10,43:46.7,43:46.7,34,Cancelled,Refunded,2383.03,57.19,428.95,2754.79
25912,25913,1046,842,4,43:46.7,43:46.7,34,Completed,Pending,2093.01,21.35,376.74,2448.4
25913,25914,1046,896,4,43:46.7,43:46.7,34,Completed,Refunded,4429.74,669.52,797.35,4557.57
25914,25915,1046,1112,5,43:46.7,43:46.7,34,Cancelled,Refunded,725.25,7.22,130.54,848.57
25915,25916,1046,1706,7,43:46.7,43:46.7,34,Completed,Pending,629.89,28.44,113.38,714.83
25916,25917,1046,140,1,43:46.7,43:46.7,34,Cancelled,Refunded,2037.99,327.58,366.84,2077.25
25917,25918,1046,2192,9,43:46.7,43:46.7,34,Completed,Refunded,3279.34,42.18,590.28,3827.44
25918,25919,1046,2516,10,43:46.7,43:46.7,34,Cancelled,Paid,1779.06,242.47,320.23,1856.82
25919,25920,1046,2030,8,43:46.7,43:46.7,34,Confirmed,Pending,4460.35,636.66,802.86,4626.55
25920,25921,1046,2462,10,43:46.7,43:46.7,34,Confirmed,Paid,2966.98,335.73,534.06,3165.31
25921,25922,1046,572,3,43:46.7,43:46.7,34,Confirmed,Refunded,1261.43,84.73,227.06,1403.76
25922,25923,1046,2624,10,43:46.7,43:46.7,34,Cancelled,Pending,2494.87,144.47,449.08,2799.48
25923,25924,1046,1544,6,43:46.7,43:46.7,34,Cancelled,Paid,2681.24,71.42,482.62,3092.44
25924,25925,1046,1922,8,43:46.7,43:46.7,34,Completed,Paid,3786.28,457.27,681.53,4010.54
25925,25926,1046,626,3,43:46.7,43:46.7,34,Cancelled,Failed,4934.38,230.8,888.19,5591.77
25926,25927,1046,896,4,43:46.7,43:46.7,34,Confirmed,Paid,1811.81,68.34,326.13,2069.6
25927,25928,1046,2084,8,43:46.7,43:46.7,34,Completed,Paid,4176.99,729.11,751.86,4199.74
25928,25929,1046,2408,9,43:46.7,43:46.7,34,Cancelled,Refunded,2565.09,447.27,461.72,2579.54
25929,25930,1046,1706,7,43:46.7,43:46.7,34,Confirmed,Pending,1533.49,77.2,276.03,1732.32
25930,25931,1046,1490,6,43:46.7,43:46.7,34,Cancelled,Refunded,1003.48,122.11,180.63,1062
25931,25932,1046,1814,7,43:46.7,43:46.7,34,Cancelled,Refunded,3309.21,581.24,595.66,3323.63
25932,25933,1046,1544,6,43:46.7,43:46.7,34,Completed,Paid,1497.46,227.63,269.54,1539.37
25933,25934,1046,1760,7,43:46.7,43:46.7,34,Confirmed,Pending,863.02,105.76,155.34,912.6
25934,25935,1046,2084,8,43:46.7,43:46.7,34,Confirmed,Refunded,4382.91,535.05,788.92,4636.78
25935,25936,1046,2516,10,43:46.7,43:46.7,34,Completed,Failed,2624.39,154.88,472.39,2941.9
25936,25937,1046,896,4,43:46.7,43:46.7,34,Completed,Failed,816.11,129.98,146.9,833.03
25937,25938,1046,788,3,43:46.7,43:46.7,34,Cancelled,Pending,3785.27,666.45,681.35,3800.17
25938,25939,1046,1004,4,43:46.7,43:46.7,34,Completed,Refunded,809.89,160.63,145.78,795.04
25939,25940,1046,2624,10,43:46.7,43:46.7,34,Confirmed,Refunded,3875.46,62.61,697.58,4510.43
25940,25941,1046,572,3,43:46.7,43:46.7,34,Completed,Refunded,3419.33,535.11,615.48,3499.7
25941,25942,1046,2192,9,43:46.7,43:46.7,34,Cancelled,Refunded,2458.85,466.59,442.59,2434.85
25942,25943,1046,2408,9,43:46.7,43:46.7,34,Completed,Refunded,3466.47,485.72,623.96,3604.71
